pair_idx	answer_text	answer_text_idx	question_text	question_text_idx	asker	answerer	asked_tbl	date	govt	is_pmq	is_topical	len_followups	official_name	major_name	minor_name	num_interjections	party_asker	is_incumbent_asker	is_oppn_asker	party_answerer	is_incumbent_answerer	is_oppn_answerer
2003-01-22.4.0	I do not fully agree with my hon Friend or Christian Aid, if that is what it is saying. In Afghanistan, 5 million people are dependent on food aid, as there has been a fifth year of drought in the south. The refugees need continuing support, but so too does a large part of the Afghan population. The biggest problems are achieving stability outside Kabul so that the economy can start running again and dealing with the drought. The World Food Programme needs more money than has been needed for many years. The UNHCR also needs some more resources, but it is slightly overstating its claimed shortage.	2003-01-22.289.3	Is my right hon Friend aware of the concerns— [Interruption.]	2003-01-22.289.0	person/10564	person/10540	True	2003-01-22	blair	False	False	0	International Development	International Development	Afghan Refugees	1	labour	True	False	labour	True	False
2003-01-22.4.1	I agree with my hon Friend. When the Taliban were overthrown, they were providing arms and money to warlords, who are now strong, so getting stability throughout the country is difficult. There are plans for regional security teams in the big cities, but it would have been desirable if that step had been taken earlier. This is the crunch for Afghanistan—if we cannot get order and security, we will not get economic development and people who are still desperately poor will not have a better future.	2003-01-22.289.5	As my right hon Friend knows, the Select Committee on International Development is publishing its report on the reconstruction of Afghanistan on Thursday. Does she agree with us that one of the main causes of instability among refugees is the continuing lack of security in Afghanistan and that there can be no proper reconstruction unless we address that?	2003-01-22.289.4	person/10120	person/10540	False	2003-01-22	blair	False	False	0	International Development	International Development	Afghan Refugees	0	labour	True	False	labour	True	False
2003-01-22.5.0	I think that there is real hope for a successful peace process in Sri Lanka. The war has continued for a long time and has become increasingly brutal. It is good to have prospects of peace in one part of the world; the situation is not secure, but there is real progress. The two sides are talking, we are very supportive of the process and I am very hopeful. I take account of the hon Gentleman's suggestion to the Home Secretary and I shall ensure that it is conveyed to him. The movement of soldiers needs to be discussed and agreed between the two sides, but we would obviously expect progress in that direction.	2003-01-22.290.1	I thank the right hon Lady for that reply. Recently, she told me that the Government were providing £2.6 million through the UN to help internally displaced people to be rehoused and resettled. Will she please impress on the Sri Lankan Government the need to remove the 40,000 soldiers who are currently occupying the Tamil homes and homelands in the north-east of the country? In the meantime, will she also have a word with the Home Secretary and ask him whether it is possible to impose a moratorium on deportations of Tamil asylum seekers until they can return home safely?	2003-01-22.290.0	person/10368	person/10540	True	2003-01-22	blair	False	False	0	International Development	International Development	Sri Lanka	0	plaid-cymru	False	False	labour	True	False
2003-01-22.6.0	We have made it clear that we support the sanctions that are in place against Zimbabwe. I understand that the meeting is to take place on Monday, and no agreement has been reached.	2003-01-22.290.8	Reports this morning suggest that the Foreign Office has agreed to a French request to lift the veto on President Mugabe travelling to Europe. Will the Prime Minister instruct the Foreign Secretary to impose the British veto at a meeting next week, as my right hon Friend the shadow Foreign Secretary has demanded?	2003-01-22.290.7	person/10264	person/10047	True	2003-01-22	blair	True	False	0	Prime Minister	Prime Minister	Engagements	0	conservative	False	True	labour	True	False
2003-01-22.6.1	It is certainly not a step back towards segregation in any sense. What it does is provide greater flexibility in the curriculum and allow children who want to make a choice to take a more vocational route in doing so. It ends the one-size-fits-all approach that we have had until now. The other important thing is that it goes alongside the largest investment in education that this country has seen. In constituencies up and down the country, people can see the benefits of an enormous amount of education funding going into primary and secondary schools—all of which is, of course, opposed by the Conservative party.	2003-01-22.291.0	"May I tell my right hon Friend—[Hon Members: ""Ask him.""] May I tell my right hon Friend about the hard work that is being done by schools and West Cheshire college in my constituency? Will he assure me that the announcement made yesterday under the heading ""14 to 19: Next Steps"" relates to a genuine partnership that will help to develop opportunities for that age group? Will he also assure me and the House that it is not intended to be a step back towards segregation and grammar schools?"	2003-01-22.290.9	person/10435	person/10047	False	2003-01-22	blair	True	False	0	Prime Minister	Prime Minister	Engagements	0	labour	True	False	labour	True	False
2003-01-22.6.2	Because it provides a huge boost to education funding and allows us to carry on expanding the numbers in higher education. Let us be clear: the right hon Gentleman has set his face against the expansion of that investment and has said that he is against more students being able to go to university.	2003-01-22.291.2	How does the Prime Minister expect anyone to support the Government's rag-bag of a higher education policy when everyone knows that it has been cobbled together after a major Cabinet row?	2003-01-22.291.1	person/10180	person/10047	False	2003-01-22	blair	True	False	4	Prime Minister	Prime Minister	Engagements	0	conservative	False	True	labour	True	False
2003-01-22.6.3	My hon Friend is absolutely right to say that the Crossrail link is important. An east-west Crossrail link would play a big part in the development of the region. We have committed about £150 million to the development project work necessary to see whether there is a viable proposal—it must be affordable, too. We are investigating that now. I entirely understand what my hon Friend says. If we can do it, we will do it, but it has to be a viable proposal.	2003-01-22.292.2	The Thames gateway project is widely supported on both banks of the Thames in east London. Does my right hon Friend agree that if the private sector is to have the confidence to plan early investment, key public infrastructure projects such as Crossrail and the new bridge over the Thames must not be left as indefinite aspirations, but must have credible timetables for their completion backed by firm financial commitments?	2003-01-22.292.1	person/10030	person/10047	False	2003-01-22	blair	True	False	0	Prime Minister	Prime Minister	Engagements	0	labour	True	False	labour	True	False
2003-01-22.6.4	I am afraid that I shall have to repeat what I said to the right hon Gentleman, just as he has repeated the question. It is better to state the circumstances in which we would support military action. We would support it in the circumstances of a second United Nations resolution and, as I have consistently outlined, when it was clear that there was a breach by Saddam and an unreasonable blocking of the Security Council resolution.	2003-01-22.292.4	Now that one quarter of the British Army is being deployed for possible action in Iraq, and given the obvious levels of anxiety among the British public about all these developments, may I put again to the Prime Minister the issue that I raised with him here a fortnight ago: are there now circumstances under which the British Government would not support United States-led unilateral action against Iraq?	2003-01-22.292.3	person/10334	person/10047	False	2003-01-22	blair	True	False	2	Prime Minister	Prime Minister	Engagements	0	liberal-democrat	False	False	labour	True	False
2003-01-22.6.5	I am not entirely sure of the answer to my hon Friend's last point, but I shall ascertain the correct legal position. I am sympathetic to her point about the advantages of making it clear that a judicial process is taking place at the same time as the political, diplomatic and military processes. She knows that the issue is complicated because it has to go through the Attorney-General and the police. She also knows, because we have discussed the matter on many occasions, that they are considering it. I hope that I can come back to her with their conclusions shortly.	2003-01-22.293.2	Will my right hon Friend confirm that he supports bringing to justice those responsible for war crimes, crimes against humanity and genocide? Two and a half years after the Attorney-General received evidence that would enable the Government to indict leading members of the Iraqi regime, including Saddam Hussein, Tariq Aziz and Ali Hassan al-Majeed, why is Ali Hassan al-Majeed in Syria? Will my right hon Friend confirm that if we had issued an arrest warrant—we could have done that on the evidence that the Attorney-General was given—Ali Hassan al-Majeed, a man responsible for killing 100,000 Kurds, could now be arrested?	2003-01-22.293.1	person/10120	person/10047	False	2003-01-22	blair	True	False	0	Prime Minister	Prime Minister	Engagements	0	labour	True	False	labour	True	False
2003-01-22.6.6	I am not sure of the exact uptake, but sufficient quantities have been made available. I shall write to the hon Gentleman and inform him of the exact take-up.	2003-01-22.293.4	Given that Ministry of Defence anthrax vaccine was found this week on a beach in Dorset, what assessment has the Prime Minister made of the uptake of the Government's vaccination programme among our troops who are being deployed to the Gulf, especially, under the circumstances, the Royal Navy and the Royal Marines?	2003-01-22.293.3	person/11132	person/10047	False	2003-01-22	blair	True	False	0	Prime Minister	Prime Minister	Engagements	0	conservative	False	True	labour	True	False
2003-01-22.6.7	As my hon Friend knows, we are preparing a draft disability Bill. We intend to take forward measures in respect of, for example, work in the public sector and transport. My hon Friend also knows that, as a result of the Chancellor's measures, disability tax credits will help disabled people get off benefit and into work. Those measures probably form the biggest package in favour of disabled rights and access to work that any Government have introduced.	2003-01-22.294.0	Despite strong progress in recent years, does my right hon Friend agree that people with disabilities continue to face unacceptable discrimination, especially in the workplace? As the Government are committed to further legislation, will he assure us that we will close existing loopholes to ensure that discrimination is eliminated once and for all for those who currently suffer it?	2003-01-22.293.5	person/10775	person/10047	False	2003-01-22	blair	True	False	0	Prime Minister	Prime Minister	Engagements	0	labour	True	False	labour	True	False
2003-01-22.6.8	Let me make it clear that there has been inadequate and wrong use of the consultation procedures. I entirely understand the concern of my hon Friend and his constituents. That is why the Minister responsible has tackled the issue.	2003-01-22.294.2	"The hon Member for Sittingbourne and Sheppey (Mr. Wyatt) said:
""No one is running the immigration department . . . the Minister has not got a handle on it. It is out to lunch.""
Does the Prime Minister agree?"	2003-01-22.294.1	person/10180	person/10047	False	2003-01-22	blair	True	False	4	Prime Minister	Prime Minister	Engagements	0	conservative	False	True	labour	True	False
2003-01-22.6.9	The whole basis of our position is that resolution 1441 has to be upheld. That is precisely why I have said that the inspectors must have the ability to do their job. However, I return to a point that I have made before and to which President Bush alluded yesterday. We cannot go back to the situation that existed in the 1990s, when the inspectors were in Iraq for years and Saddam was effectively concealing what he was doing. Saddam's duty is to co-operate fully with the inspections regime, which is not a detective agency: it is supposed to be given the full details of what is in Iraq's programme and then be able to inspect and close the programme down. The duty to co-operate is not only about access to sites, but about being open and honest. Obviously, we will pay full attention to what the inspectors say when they report back.	2003-01-22.295.2	On Iraq, is my right hon Friend aware that some of us who do not regard the US as the great Satan remain concerned about some of the statements coming out of Washington that seem to seek justification for military intervention that is way outside the ambit of UN resolution 1441? Will he therefore assure the House that, if the inspectors report that Iraq has not failed to observe the obligations of that resolution, the Government will not go to war?	2003-01-22.295.1	person/10158	person/10047	False	2003-01-22	blair	True	False	0	Prime Minister	Prime Minister	Engagements	0	labour	True	False	labour	True	False
2003-01-22.6.10	I am sure that any material will be carried under the strictest British national rules and European and international rules. The premise of the hon Gentleman's question is therefore almost certainly wrong.	2003-01-22.296.0	I am sure that the Prime Minister will agree that everything possible must be done to ensure the safety and security of British people, especially at this difficult time. Why, therefore, do the Government allow passenger ferries to carry high-level and intermediate-level radioactive material, as his Transport Minister confirmed in a recent parliamentary answer? Is not that a foolish risk to take with public health and the environment, especially at this time? Will he stop the practice now?	2003-01-22.295.3	person/10022	person/10047	False	2003-01-22	blair	True	False	0	Prime Minister	Prime Minister	Engagements	0	liberal-democrat	False	False	labour	True	False
2003-01-22.6.11	We are doing two things: first, we are ensuring that people who need drug treatment are given it; and, secondly, we are making it clear that people who are on drugs and are committing criminal offences should not be granted bail. We must ensure that the courts know full well that persistent offenders in particular who are on drugs should be given treatment or should not be put back on the street.	2003-01-22.296.2	My right hon Friend will know that much of the focus in respect of drug crime has been on the inner cities, but drug crime is a big problem in the suburbs and the rest of the country too. What is being done to deal with drug crime in outer-London constituencies such as mine?	2003-01-22.296.1	person/10169	person/10047	False	2003-01-22	blair	True	False	0	Prime Minister	Prime Minister	Engagements	0	labour	True	False	labour	True	False
2003-01-22.6.12	As I am sure the hon Gentleman knows, we have already offered packages of assistance, and will carry on doing so, for anyone affected by the decision. I understand entirely why he and his constituents will be angry about a decision that affects their livelihood, but he will know two other things. First, the original European Union proposals were changed very significantly from an 80 per cent. reduction down to 45 per cent. Secondly, there is no way in which we can responsibly say that this is not a serious issue to do with the level of fishing stocks. Where jobs are lost, however—this is why I say to the hon Gentleman that we will provide the necessary assistance for people—we must ensure that people are given the proper protection and ability to find new jobs.	2003-01-22.296.4	Yesterday, the Malakoff and Moore boatyard in Shetland announced that it would be going into receivership, threatening almost 200 jobs in my constituency—just the first casualties of last month's disgraceful Fisheries Council. When the Prime Minister meets fishing leaders next week, will he be able to offer fishing-dependent communities such as Shetland new money from the Treasury, or will it just be tea and sympathy?	2003-01-22.296.3	person/10785	person/10047	False	2003-01-22	blair	True	False	0	Prime Minister	Prime Minister	Engagements	0	liberal-democrat	False	False	labour	True	False
2003-01-22.6.13	Despite the reaction of Opposition Members, the point that my hon Friend makes is serious and right, which is precisely why the Criminal Justice Bill, which will offer witnesses better protection, and the antisocial behaviour orders that we propose in the antisocial behaviour Bill will make a difference. As a result of the introduction of the measures that we discussed earlier, we have more police on the beat and we are looking to see how we get more police, particularly in relation to transport in London.	2003-01-22.297.0	May I draw my right hon Friend's attention to concerns about the rising number of attacks on bus drivers in London? A bus service was withdrawn for 10 days from an estate in my constituency following the stabbing of a driver in the hand. Children are committing these crimes. I call on my right hon Friend to join me in asking parents to exert more control over their children, particularly when they are out in the community. [Interruption.] Moreover, does my right hon Friend accept that too many people who are involved in these crimes are getting away with them by intimidating and threatening witnesses? Does he accept that the police and local authorities need more powers to deal with such individuals, particularly the minority of parents who will not take any action to protect the community from the activities of their children?	2003-01-22.296.5	person/10185	person/10047	False	2003-01-22	blair	True	False	0	Prime Minister	Prime Minister	Engagements	0	labour	True	False	labour	True	False
2003-01-22.6.14	On the latter point, it surely must be the case that local health trusts could purchase places in the private sector since they are able to do so, but I do not know enough about the facts of the hon Gentleman's individual case. He makes a fair point about the hospice movement. Obviously, there is a limit on the amount of public resources and public investment that we can put in, but I am aware, from representations that I have received myself, not just of the good work that hospices do but of the role that they can play in giving palliative care, and it is something that we are looking at. I simply tell the hon Gentleman that there will be a limit to the amount of money that we can put in.	2003-01-22.297.2	Will the Prime Minister undertake to look again at funding for the hospice movement in the United Kingdom? Although the Government have said that they are committed to providing greater palliative care for all who need it, the reality is that statutory funding for adult hospices in the UK has declined from 33 per cent. to 28 per cent. of their needs in the last five years, and in my local hospice in the Weald it is only 10 per cent., with the absurd result that, while the local hospital is absolutely full, there are empty beds in the hospice, where, arguably, better quality care can be provided, and definitely at a much lower cost to the taxpayer.	2003-01-22.297.1	person/10457	person/10047	False	2003-01-22	blair	True	False	0	Prime Minister	Prime Minister	Engagements	0	conservative	False	True	labour	True	False
2003-01-22.6.15	"I think we will probably spend more billions on our health and education services over the next few years than either the French or the Germans, as a result of the strong economy and the investments that we are making.
As for Iraq, we will spend what is necessary to ensure that the threat to the security of the world posed by weapons of mass destruction is dealt with. We have set out a process for doing that, but if we do not deal with the threat of Saddam Hussein, if we allow him to develop weapons of mass destruction and if, as he has done many times before, he threatens his own neighbours, do we not think that we will also be sucked into a conflict, but a far worse and more expensive one this time?"	2003-01-22.297.4	Will the Prime Minister tell the House and the country how much the build-up to the war in Iraq is costing the British taxpayer? Does he think that it is prudent that we are spending that kind of money when the Germans and French are spending billions of euros on the infrastructure of their countries?	2003-01-22.297.3	person/10089	person/10047	False	2003-01-22	blair	True	False	0	Prime Minister	Prime Minister	Engagements	0	labour	True	False	labour	True	False
2003-01-22.6.16	I am always willing to see delegations of Members of Parliament, particularly cross-party delegations, who wish to raise specific issues; but I would have to see this delegation without making any commitment to additional resources. As I told the hon Member for Tunbridge Wells (Mr. Norman) , we have to balance these things carefully.	2003-01-22.298.1	Is the Prime Minister aware that 4,300 haemophiliacs have contracted hepatitis C as a result of NHS blood products? Many hundreds have died, yet each year the Government reject calls for help. Would the Prime Minister be willing to see a delegation from the all-party group to discuss whether we can give the victims and their families further help?	2003-01-22.298.0	person/10582	person/10047	False	2003-01-22	blair	True	False	0	Prime Minister	Prime Minister	Engagements	0	conservative	False	True	labour	True	False
2003-01-22.6.17	"My hon Friend is right to say that there are anxieties, but that is precisely why the Criminal Records Bureau has had to do the work it has done. The turnaround for checking has been speeded up dramatically, but it is important for those transporting children with special educational needs in particulr, to be subject to the right checks.
I know that my hon Friend is meeting people in the near future to discuss the problem. It is important for us to ensure that the checks are carried out, and carried out as quickly as possible, so that transport for those children can be provided."	2003-01-22.298.3	My right hon Friend knows of the case of my constituent Mary Powell, who, like many parents of children with special educational needs throughout the country, faces serious difficulties in arranging safe transport between home and school for her child. He will share my concern about evidence that has come to light in Merton and elsewhere that when minicabs are involved, neither the drivers nor the escorts who go with the children are being properly vetted by the police. Will he continue to do all he can to strengthen and enforce child protection regulations, so that we have mechanisms to root out poor practice wherever we find it?	2003-01-22.298.2	person/10094	person/10047	False	2003-01-22	blair	True	False	0	Prime Minister	Prime Minister	Engagements	0	labour	True	False	labour	True	False
2003-01-22.6.18	I do not accept what the right hon Gentleman says. I would also point out that it is not just the measures on benefit that are making a difference now; it is also the withdrawal of exceptional leave to remain, it is also the juxtaposed controls, and it is also the fact that 70 per cent. of asylum claims are now decided within two months. When we took office—particularly as the right hon Gentleman's party was prepared to cut the number of immigration officers—claims were taking 12 months to decide. All those things are making a difference.	2003-01-22.298.5	I welcome the Prime Minister's decision to reinstate the measures that I introduced to remove the right to benefits from those who enter this country as business men, tourists or students, but subsequently claim asylum. Does he acknowledge that his mistake in endorsing the removal of the changes I made and the reinstatement of those benefits five years ago contributed to a doubling of the number of asylum seekers? Will he tell us how many extra economic migrants the country has had to admit and pay for as a result of five mistaken years?	2003-01-22.298.4	person/10362	person/10047	False	2003-01-22	blair	True	False	0	Prime Minister	Prime Minister	Engagements	0	conservative	False	True	labour	True	False
2003-01-22.6.19	I can certainly arrange for the meeting to take place at an early date, but I would not be able to do so with any conviction that funds in addition to the funds that are already there could be provided.	2003-01-22.299.1	Is the Prime Minister aware of the financial difficulties currently faced by CISWO, the Coal Industry Social Welfare Organisation? Given his direct knowledge of the organisation's work in coalfield communities and with ex-miners and their families, will he use his influence to ensure that the meeting that trustees are seeking with Ministers takes place at an early date?	2003-01-22.299.0	person/10597	person/10047	False	2003-01-22	blair	True	False	0	Prime Minister	Prime Minister	Engagements	0	labour	True	False	labour	True	False
2003-01-22.6.20	It has increased, for reasons that are clear, not just in this country but in other countries. In certain areas of the country, there is a culture of gun crime that must be suppressed. Let me point out two things to the hon Gentleman. First, overall, crime is down, not up, under this Government, whereas it doubled under the Conservatives. Secondly, I hope that when we introduce measures to impose a mandatory five-year sentence for the illegal possession of a firearm, Conservatives will accept and support them, contrary to the position that they have adopted so far; otherwise, there is no use the hon Gentleman's saying that there is a problem, but refusing to accept the solution to deal with it.	2003-01-22.299.3	Can the Prime Minister say why gun crime has increased by 90 per cent. since he took office?	2003-01-22.299.2	person/10964	person/10047	False	2003-01-22	blair	True	False	0	Prime Minister	Prime Minister	Engagements	0	conservative	False	True	labour	True	False
2003-01-22.6.21	I have to say to my hon Friend that it is not just a question of the inspectors finding the weapons; it is a question of the duty of co-operation: Saddam has to make sure that any weapons that he has are honestly exposed and shut down by the weapons inspectors. That is how the weapons inspection regime is supposed to work. If the inspectors find the facts in respect of a breach of resolution 1441, it goes back before the Security Council, which should then take the necessary measures. But it is not just about finding the weapons; it is also about making sure that there is full co-operation with the inspections regime.	2003-01-22.300.1	If the weapons inspectors find no weapons of mass destruction in Iraq and want more time to look, and if my right hon Friend is agreeable to giving more time but President Bush is not, who will make the final decision? If they go to bomb, where will they bomb if they do not know where the weapons of mass destruction are?	2003-01-22.300.0	person/10479	person/10047	False	2003-01-22	blair	True	False	0	Prime Minister	Prime Minister	Engagements	0	labour	True	False	labour	True	False
1986-05-01.0.0	That was an interesting question, and one that I had not expected. Last July, when there was a debate on the De Lorean affair, we said that the Government would do all that they could to bring De Lorean to trial if he ever touched down in the country. I take note of what the hon Gentlman says, and undoubtedly other Ministers and Members will have heard it as well.	1986-05-01a.1078.4	Was not John De Lorean responsible for making many people unemployed in Northern Ireland? Will the Minister take steps to ensure that that individual is extradited to this country and placed on trial? Will he contact the American President and put that view to him, remembering, after the sordid Libyan affair, that one good turn deserves another?	1986-05-01a.1078.3	<UNKNOWN>	person/16760	True	1986-05-01	thatcher	False	False	0	Northern Ireland	Northern Ireland	Unemployment	0				<UNKNOWN>	False	False
1986-05-01.0.1	I entirely recently agree with my hon Friend. Last year Shorts brought out the Tucano plane, recently there were sales of aircraft to British Midland Airways Ltd., and the contract for the auxiliary oiler replenishment vessel went to Harland and Wolff last week. We trust that other firms in Northern Ireland, with the same enterprise and backing of the work force, will gain such contracts here, in Northern Ireland, and throughout the world.	1986-05-01a.1078.6	Would not unemployment be assisted far more greatly in Northern Ireland if the example set by companies such as Shorts, and Harland and Wolff, which do so much to provide jobs for people in the Province and exports to the world, were emulated by others in the Province?	1986-05-01a.1078.5	person/19736	person/16760	False	1986-05-01	thatcher	False	False	0	Northern Ireland	Northern Ireland	Unemployment	0	<UNKNOWN>	False	False	<UNKNOWN>	False	False
1986-05-01.0.2	I know that the right hon Gentleman is rightly concerned about Warrenpoint and its facilities. I also know that, in so far as we are on the periphery of the European market, we require all the transportation if we are to sell goods, particularly heavy goods, in the question of that market. I take totally what the right hon Gentleman has said.	1986-05-01a.1078.8	Let us see whether the Minister expects this question. In considering the factors that are likely to have a favourable effect on employment in the Province, will the Government not overlook the importance of transport action between the Province and the mainland, particularly the urgency of ensuring that use is made of the roll-on/roll-off facilities for transport in the port of Warrenpoint?	1986-05-01a.1078.7	<UNKNOWN>	person/16760	True	1986-05-01	thatcher	False	False	0	Northern Ireland	Northern Ireland	Unemployment	0				<UNKNOWN>	False	False
1986-05-01.0.3	I am glad that I have at least one supporter. I have another point to make. At 2 pm today, unfortunately for Northern Ireland, Rothmans announced that it is pulling out of everything but cigar manufacturing there, which means 800 more unemployed. I know that that will be deplored throughout the House.	1986-05-01a.1079.1	The hon Gentleman will never make Secretary of State for Education and Science with grammar like that.	1986-05-01a.1079.0	person/10544	person/16760	False	1986-05-01	thatcher	False	False	0	Northern Ireland	Northern Ireland	Unemployment	0	<UNKNOWN>	False	False	<UNKNOWN>	False	False
1986-05-01.0.4	My hon Friend's point was mentioned in the press releases issued by Rothmans and by the Department. There has been a fall in the demand for tobacco because of the social and health consequences of smoking. There has also been an increase of imports into the United Kingdom market.	1986-05-01a.1079.3	On that point, does my hon Friend agree that that makes so important the representations that we made to the Treasury about the level of tobacco taxation, because we foresaw what eventually could occur as a result of the increase in tobacco duty?	1986-05-01a.1079.2	person/22577	person/16760	False	1986-05-01	thatcher	False	False	0	Northern Ireland	Northern Ireland	Unemployment	0	<UNKNOWN>	False	False	<UNKNOWN>	False	False
1986-05-01.0.5	There is no doubt that the hon Gentleman's point is highly relevant to employment, and even more so to unemployment in Northern Ireland. Anyone considering investing there or expanding his factories would be worried about the political climate. The best thing that could be done for industrial advancement in Northern Ireland would be to achieve a political settlement, especially in relation to the hon Gentleman's point, so that people can come to the Province knowing that there will be continuity of production.	1986-05-01a.1079.5	Can the Minister give any assessment of the damage that has been done to employment prospects for the people of the north of Ireland by the recent form of Fascism centering on a new approach—a Bible in one hand and a petrol bomb in the other?	1986-05-01a.1079.4	person/10411	person/16760	False	1986-05-01	thatcher	False	False	0	Northern Ireland	Northern Ireland	Unemployment	0	<UNKNOWN>	False	False	<UNKNOWN>	False	False
1986-05-01.0.6	After the accord, America promised extra help and investment to provide jobs on both sides of the border, especially in difficult areas. Conversations have continued since the accord, but the Americans have not yet reached a final decision. If America agreed to help industrial advance on both sides of the border, it would be of great help.	1986-05-01a.1079.7	Given the further likely effects on unemployment of the Rothmans' decision, remembering that the Anglo-Irish accord has been operating for nearly six months, and that one of the topics promised for consideration by the conference was the economic and social development of areas that have suffered most severely, what measures have resulted from the accord? If the answer is none, when may the unemployed expect to see such measures?	1986-05-01a.1079.6	person/16494	person/16760	False	1986-05-01	thatcher	False	False	0	Northern Ireland	Northern Ireland	Unemployment	0	<UNKNOWN>	False	False	<UNKNOWN>	False	False
1986-05-01.1.0	"I am glad to reassure my hon Friend on that matter. Enterprise Ulster is highly regarded by all communities in Northern Ireland. It is one of the best links that we have to bring people together in Northern Ireland. There is no doubt that a major building programme such as that in the Belfast view— [Interruption.] The view is very nice in Belfast, but I meant to say ""zoo"". Enclosures and other buildings have been constructed at the zoo. Similarly, the Ulster American folk park has been built. Other building work will be carried out in the future by Enterprise Ulster."	1986-05-01a.1080.1	Will the improvements in cost-effectiveness expected of Enterprise Ulster have any effect on its ability to undertake major projects in the future?	1986-05-01a.1080.0	person/10095	person/16760	True	1986-05-01	thatcher	False	False	0	Northern Ireland	Northern Ireland	Enterprise Ulster	0	<UNKNOWN>	False	False	<UNKNOWN>	False	False
1986-05-01.1.1	I entirely agree with the hon Gentleman. I shall contact Enterprise Ulster to see whether the scheme can be expanded. The previous agreement was for a three-year period. In this case the period will be extended to five years, which shows the Government's confidence in the organisation.	1986-05-01a.1080.3	In the light of the Minister's remarks about the outstanding record of Enterprise Ulster—a record commented upon favourably by many independent organisations, including the European Commission—does he not believe that, with so much unemployment in Northern Ireland, there is a strong case for expanding the role of Enterprise Ulster?	1986-05-01a.1080.2	person/10300	person/16760	False	1986-05-01	thatcher	False	False	0	Northern Ireland	Northern Ireland	Enterprise Ulster	0	<UNKNOWN>	False	False	<UNKNOWN>	False	False
1986-05-01.2.0	Firearms, shotguns, and, indeed, air rifles are under much stricter control in Northern Ireland than in Great Britain. If the hon Lady has any particular suggestions for further restrictions in the law I shall obviously look at them, but at the moment we seek to exercise tight control in Northern Ireland.	1986-05-01a.1080.8	I am sorry that the Minister has not answered my question, but has merely said that the Government will keep everything under review. Is he aware that Northern Ireland is massively armed—overwhelmingly so in the Loyalist community—with gun licences approved by the British Government? Will the Government undertake to review the many gun licences that are issued and call in some of them?	1986-05-01a.1080.7	person/10540	person/22052	True	1986-05-01	thatcher	False	False	0	Northern Ireland	Northern Ireland	Paramilitary Organisations	0	<UNKNOWN>	False	False	<UNKNOWN>	False	False
1986-05-01.2.1	I echo my hon Friend's remarks, but the grounds for praising Sir John Hermon go much wider than that. He is a splendid leader of the Royal Ulster Constabulary and has been largely responsible for the progress that it has made in recent years.	1986-05-01a.1081.0	"Will my hon Friend pay a particular tribute to Sir John Hermon for a courageous and sensible speech last week, when he made it clear that he and his


officers will deal ruthlessly with that tiny minority of officers in the Province who behave in a party political manner?"	1986-05-01a.1080.9	person/22618	person/22052	False	1986-05-01	thatcher	False	False	0	Northern Ireland	Northern Ireland	Paramilitary Organisations	0	<UNKNOWN>	False	False	<UNKNOWN>	False	False
1986-05-01.2.2	I regret all such actions and statements that seem to encourage unconstitutional or unlawful action. However, with the prospect of talks between my right hon Friend the Prime Minister and the Secretary of State with Unionist leaders, I hope that constitutional action will now be pursued.	1986-05-01a.1081.2	Does the Minister agree that if Unionist parliamentary representatives do not stand up to their back-room gunmen, the shameful statement of the hon Member for Belfast, East (Mr. Robinson) outside Belfast city hall on Easter Monday, that democracy has been done to death, will indeed be fulfilled, not, as he went on to say, by Margaret Thatcher in Downing street, but in Northern Ireland by Unionist parliamentary representatives?	1986-05-01a.1081.1	person/17238	person/22052	False	1986-05-01	thatcher	False	False	0	Northern Ireland	Northern Ireland	Paramilitary Organisations	0	<UNKNOWN>	False	False	<UNKNOWN>	False	False
1986-05-01.2.3	The Government are bending every effort to secure the passage of the supplementary treaty on extradition with the United States. I do not believe that either the House or British public opinion would understand a failure to deliver that treaty through the Senate.	1986-05-01a.1081.4	Does my hon Friend agree that to deal effectively with the paramilitary organisations it is essential to have an effective extradition treaty with America? Does he also agree that for America to reject the new extradition treaty would be to deal a body blow to Anglo-American relations and call into question whether that country is seriously interested in suppressing terrorism?	1986-05-01a.1081.3	person/10271	person/22052	False	1986-05-01	thatcher	False	False	0	Northern Ireland	Northern Ireland	Paramilitary Organisations	0	<UNKNOWN>	False	False	<UNKNOWN>	False	False
1986-05-01.3.0	"The frequent complaint that is delivered by some of the absentee Members of this House is that the voice of Northern Ireland—or the Unionist voice—has not been listened to, and that is at the very time that they are failing to discharge their proper functions and to use one of the vehicles that could be most effective in enabling

them to put forward their views. I note what the hon Gentleman said. There is obviously great force in what he has said, and we are looking at the matter carefully."	1986-05-01a.1081.9	I note the Secretary of State's remarks, but why are salaries continually being drawn by those elected to the Northern Ireland Assembly and those elected to take their seats in that Assembly when no work is being done, not even the scrutinising of legislation by way of Orders in Council for this House? Is that in the interests of the people of Northern Ireland and in the interests of democracy in Northern Ireland?	1986-05-01a.1081.8	person/10036	person/10342	True	1986-05-01	thatcher	False	False	0	Northern Ireland	Northern Ireland	Assembly Elections	0	<UNKNOWN>	False	False	<UNKNOWN>	False	False
